Cuntrycd,Stkcd,Stknme,Conme,,Prefix
10,000928,中钢国际,中钢国际工程技术股份有限公司,,szmb
10,000929,兰州黄河,兰州黄河企业股份有限公司,,szmb
10,000930,中粮生化,中粮生物化学(安徽)股份有限公司,,szmb
10,000931,中关村,北京中关村科技发展(控股)股份有限公司,,szmb
10,000932,华菱钢铁,湖南华菱钢铁股份有限公司,,szmb
10,000933,*ST 神火,河南神火煤电股份有限公司,,szmb
10,000935,四川双马,四川双马水泥股份有限公司,,szmb
10,000936,华西股份,江苏华西村股份有限公司,,szmb
10,000937,冀中能源,冀中能源股份有限公司,,szmb
10,000938,紫光股份,紫光股份有限公司,,szmb
10,000939,凯迪生态,凯迪生态环境科技股份有限公司,,szmb
10,000948,南天信息,云南南天电子信息产业股份有限公司,,szmb
10,000949,新乡化纤,新乡化纤股份有限公司,,szmb
10,000950,*ST 建峰,重庆建峰化工股份有限公司,,szmb
10,000951,中国重汽,中国重汽集团济南卡车股份有限公司,,szmb
10,000952,广济药业,湖北广济药业股份有限公司,,szmb
10,000953,河池化工,广西河池化工股份有限公司,,szmb
10,000955,欣龙控股,欣龙控股(集团)股份有限公司,,szmb
10,000956,中原油气,中国石化中原油气高新股份有限公司,,szmb
10,000957,中通客车,中通客车控股股份有限公司,,szmb
10,000958,东方能源,国家电投集团石家庄东方能源股份有限公司,,szmb
10,000959,首钢股份,北京首钢股份有限公司,,szmb
10,000960,锡业股份,云南锡业股份有限公司,,szmb
10,000961,中南建设,江苏中南建设集团股份有限公司,,szmb
10,000962,*ST 东钽,宁夏东方钽业股份有限公司,,szmb
10,000963,华东医药,华东医药股份有限公司,,szmb
10,000965,天保基建,天津天保基建股份有限公司,,szmb
10,000966,长源电力,国电长源电力股份有限公司,,szmb
10,000967,盈峰环境,盈峰环境科技集团股份有限公司,,szmb
10,000968,*ST 煤气,太原煤气化股份有限公司,,szmb
10,000969,安泰科技,安泰科技股份有限公司,,szmb
10,000970,中科三环,北京中科三环高技术股份有限公司,,szmb
10,000971,高升控股,高升控股股份有限公司,,szmb
10,000972,中基健康,中基健康产业股份有限公司,,szmb
10,000973,佛塑科技,佛山佛塑科技集团股份有限公司,,szmb
10,000975,银泰资源,银泰资源股份有限公司,,szmb
10,000976,春晖股份,广东开平春晖股份有限公司,,szmb
10,000977,浪潮信息,浪潮电子信息产业股份有限公司,,szmb
10,000978,桂林旅游,桂林旅游股份有限公司,,szmb
10,000979,中弘股份,中弘控股股份有限公司,,szmb
10,000980,金马股份,黄山金马股份有限公司,,szmb
10,000981,银亿股份,银亿房地产股份有限公司,,szmb
10,000982,中银绒业,宁夏中银绒业股份有限公司,,szmb
10,000983,西山煤电,山西西山煤电股份有限公司,,szmb
10,000985,大庆华科,大庆华科股份有限公司,,szmb
10,000987,越秀金控,广州越秀金融控股集团股份有限公司,,szmb
10,000988,华工科技,华工科技产业股份有限公司,,szmb
10,000989,九芝堂,九芝堂股份有限公司,,szmb
10,000990,诚志股份,诚志股份有限公司,,szmb
10,000993,闽东电力,福建闽东电力股份有限公司,,szmb
10,000995,*ST 皇台,甘肃皇台酒业股份有限公司,,szmb
10,000996,中国中期,中国中期投资股份有限公司,,szmb
10,000997,新大陆,福建新大陆电脑股份有限公司,,szmb
10,000998,隆平高科,袁隆平农业高科技股份有限公司,,szmb
10,000999,华润三九,华润三九医药股份有限公司,,szmb
10,001696,宗申动力,重庆宗申动力机械股份有限公司,,szmb
10,001896,豫能控股,河南豫能控股股份有限公司,,szmb
10,001979,招商蛇口,招商局蛇口工业区控股股份有限公司,,szmb
10,002001,新和成,浙江新和成股份有限公司,,szsme
10,002002,鸿达兴业,鸿达兴业股份有限公司,,szsme
10,002003,伟星股份,浙江伟星实业发展股份有限公司,,szsme
10,002004,华邦健康,华邦生命健康股份有限公司,,szsme
10,002005,德豪润达,广东德豪润达电气股份有限公司,,szsme
10,002006,精功科技,浙江精功科技股份有限公司,,szsme
10,002007,华兰生物,华兰生物工程股份有限公司,,szsme
10,002008,大族激光,大族激光科技产业集团股份有限公司,,szsme
10,002009,天奇股份,天奇自动化工程股份有限公司,,szsme
10,002010,传化股份,浙江传化股份有限公司,,szsme
10,002011,盾安环境,浙江盾安人工环境股份有限公司,,szsme
10,002012,凯恩股份,浙江凯恩特种材料股份有限公司,,szsme
10,002013,中航机电,中航工业机电系统股份有限公司,,szsme
10,002014,永新股份,黄山永新股份有限公司,,szsme
10,002015,霞客环保,江苏霞客环保色纺股份有限公司,,szsme
10,002016,世荣兆业,广东世荣兆业股份有限公司,,szsme
10,002017,东信和平,东信和平科技股份有限公司,,szsme
10,002018,华信国际,安徽华信国际控股股份有限公司,,szsme
10,002019,亿帆鑫富,亿帆鑫富药业股份有限公司,,szsme
10,002020,京新药业,浙江京新药业股份有限公司,,szsme
10,002021,中捷资源,中捷资源投资股份有限公司,,szsme
10,002022,科华生物,上海科华生物工程股份有限公司,,szsme
10,002023,海特高新,四川海特高新技术股份有限公司,,szsme
10,002024,苏宁云商,苏宁云商集团股份有限公司,,szsme
10,002025,航天电器,贵州航天电器股份有限公司,,szsme
10,002026,山东威达,山东威达机械股份有限公司,,szsme
10,002027,分众传媒,分众传媒信息技术股份有限公司,,szsme
10,002028,思源电气,思源电气股份有限公司,,szsme
10,002029,七匹狼,福建七匹狼实业股份有限公司,,szsme
10,002030,达安基因,中山大学达安基因股份有限公司,,szsme
10,002031,巨轮智能,巨轮智能装备股份有限公司,,szsme
10,002032,苏泊尔,浙江苏泊尔股份有限公司,,szsme
10,002033,丽江旅游,丽江玉龙旅游股份有限公司,,szsme
10,002034,美欣达,浙江美欣达印染集团股份有限公司,,szsme
10,002035,华帝股份,华帝股份有限公司,,szsme
10,002036,联创电子,联创电子科技股份有限公司,,szsme
10,002037,久联发展,贵州久联民爆器材发展股份有限公司,,szsme
10,002038,双鹭药业,北京双鹭药业股份有限公司,,szsme
10,002039,黔源电力,贵州黔源电力股份有限公司,,szsme
10,002040,南京港,南京港股份有限公司,,szsme
10,002041,登海种业,山东登海种业股份有限公司,,szsme
10,002042,华孚色纺,华孚色纺股份有限公司,,szsme
10,002043,兔宝宝,德华兔宝宝装饰新材股份有限公司,,szsme
10,002044,美年健康,美年大健康产业控股股份有限公司,,szsme
10,002045,国光电器,国光电器股份有限公司,,szsme
10,002046,轴研科技,洛阳轴研科技股份有限公司,,szsme
10,002047,宝鹰股份,深圳市宝鹰建设控股集团股份有限公司,,szsme
10,002048,宁波华翔,宁波华翔电子股份有限公司,,szsme
10,002049,紫光国芯,紫光国芯股份有限公司,,szsme
10,002050,三花股份,浙江三花股份有限公司,,szsme
10,002051,中工国际,中工国际工程股份有限公司,,szsme
10,002052,同洲电子,深圳市同洲电子股份有限公司,,szsme
10,002053,云南能投,云南能源投资股份有限公司,,szsme
10,002054,德美化工,广东德美精细化工股份有限公司,,szsme
10,002055,得润电子,深圳市得润电子股份有限公司,,szsme
10,002056,横店东磁,横店集团东磁股份有限公司,,szsme
10,002057,中钢天源,中钢集团安徽天源科技股份有限公司,,szsme
10,002058,威尔泰,上海威尔泰工业自动化股份有限公司,,szsme
10,002059,云南旅游,云南旅游股份有限公司,,szsme
10,002060,粤水电,广东水电二局股份有限公司,,szsme
10,002061,*ST 江化,浙江江山化工股份有限公司,,szsme
10,002062,宏润建设,宏润建设集团股份有限公司,,szsme
10,002063,远光软件,远光软件股份有限公司,,szsme
10,002064,华峰氨纶,浙江华峰氨纶股份有限公司,,szsme
10,002065,东华软件,东华软件股份公司,,szsme
10,002066,瑞泰科技,瑞泰科技股份有限公司,,szsme
10,002067,景兴纸业,浙江景兴纸业股份有限公司,,szsme
10,002068,黑猫股份,江西黑猫炭黑股份有限公司,,szsme
10,002069,*ST 獐岛,獐子岛集团股份有限公司,,szsme
10,002070,众和股份,福建众和股份有限公司,,szsme
10,002071,长城影视,长城影视股份有限公司,,szsme
10,002072,凯瑞德,凯瑞德控股股份有限公司,,szsme
10,002073,软控股份,软控股份有限公司,,szsme
10,002074,国轩高科,国轩高科股份有限公司,,szsme
10,002075,沙钢股份,江苏沙钢股份有限公司,,szsme
10,002076,雪莱特,广东雪莱特光电科技股份有限公司,,szsme
10,002077,大港股份,江苏大港股份有限公司,,szsme
10,002078,太阳纸业,山东太阳纸业股份有限公司,,szsme
10,002079,苏州固锝,苏州固锝电子股份有限公司,,szsme
10,002080,中材科技,中材科技股份有限公司,,szsme
10,002081,金螳螂,苏州金螳螂建筑装饰股份有限公司,,szsme
10,002082,栋梁新材,浙江栋梁新材股份有限公司,,szsme
10,002083,孚日股份,孚日集团股份有限公司,,szsme
10,002084,海鸥卫浴,广州海鸥卫浴用品股份有限公司,,szsme
10,002085,万丰奥威,浙江万丰奥威汽轮股份有限公司,,szsme
10,002086,东方海洋,山东东方海洋科技股份有限公司,,szsme
10,002087,新野纺织,河南新野纺织股份有限公司,,szsme
10,002088,鲁阳节能,山东鲁阳节能材料股份有限公司,,szsme
10,002089,新海宜,苏州新海宜通信科技股份有限公司,,szsme
10,002090,金智科技,江苏金智科技股份有限公司,,szsme
10,002091,江苏国泰,江苏国泰国际集团国贸股份有限公司,,szsme
10,002092,中泰化学,新疆中泰化学股份有限公司,,szsme
10,002093,国脉科技,国脉科技股份有限公司,,szsme
10,002094,青岛金王,青岛金王应用化学股份有限公司,,szsme
10,002095,生意宝,浙江网盛生意宝股份有限公司,,szsme
10,002096,南岭民爆,湖南南岭民用爆破器材股份有限公司,,szsme
10,002097,山河智能,山河智能装备股份有限公司,,szsme
10,002098,浔兴股份,福建浔兴拉链科技股份有限公司,,szsme
10,002099,海翔药业,浙江海翔药业股份有限公司,,szsme
10,002100,天康生物,天康生物股份有限公司,,szsme
10,002101,广东鸿图,广东鸿图科技股份有限公司,,szsme
10,002102,冠福股份,冠福控股股份有限公司,,szsme
10,002103,广博股份,广博集团股份有限公司,,szsme
10,002104,恒宝股份,恒宝股份有限公司,,szsme
10,002105,信隆健康,深圳信隆健康产业发展股份有限公司,,szsme
10,002106,莱宝高科,深圳莱宝高科技股份有限公司,,szsme
10,002107,沃华医药,山东沃华医药科技股份有限公司,,szsme
10,002108,沧州明珠,沧州明珠塑料股份有限公司,,szsme
10,002109,*ST 兴化,陕西兴化化学股份有限公司,,szsme
10,002110,三钢闽光,福建三钢闽光股份有限公司,,szsme
10,002111,威海广泰,威海广泰空港设备股份有限公司,,szsme
10,002112,三变科技,三变科技股份有限公司,,szsme
10,002113,天润数娱,湖南天润数字娱乐文化传媒股份有限公司,,szsme
10,002114,罗平锌电,云南罗平锌电股份有限公司,,szsme
10,002115,三维通信,三维通信股份有限公司,,szsme
10,002116,中国海诚,中国海诚工程科技股份有限公司,,szsme
10,002117,东港股份,东港股份有限公司,,szsme
10,002118,紫鑫药业,吉林紫鑫药业股份有限公司,,szsme
10,002119,康强电子,宁波康强电子股份有限公司,,szsme
10,002120,新海股份,宁波新海电气股份有限公司,,szsme
10,002121,科陆电子,深圳市科陆电子科技股份有限公司,,szsme
10,002122,天马股份,天马轴承集团股份有限公司,,szsme
10,002123,梦网荣信,梦网荣信科技集团股份有限公司,,szsme
10,002124,天邦股份,宁波天邦股份有限公司,,szsme
10,002125,湘潭电化,湘潭电化科技股份有限公司,,szsme
10,002126,银轮股份,浙江银轮机械股份有限公司,,szsme
10,002127,南极电商,南极电商股份有限公司,,szsme
10,002128,露天煤业,内蒙古霍林河露天煤业股份有限公司,,szsme
10,002129,中环股份,天津中环半导体股份有限公司,,szsme
10,002130,沃尔核材,深圳市沃尔核材股份有限公司,,szsme
10,002131,利欧股份,利欧集团股份有限公司,,szsme
10,002132,恒星科技,河南恒星科技股份有限公司,,szsme
10,002133,广宇集团,广宇集团股份有限公司,,szsme
10,002134,天津普林,天津普林电路股份有限公司,,szsme
10,002135,东南网架,浙江东南网架股份有限公司,,szsme
10,002136,安纳达,安徽安纳达钛业股份有限公司,,szsme
10,002137,麦达数字,深圳市麦达数字股份有限公司,,szsme
10,002138,顺络电子,深圳顺络电子股份有限公司,,szsme
10,002139,拓邦股份,深圳拓邦股份有限公司,,szsme
10,002140,东华科技,东华工程科技股份有限公司,,szsme
10,002141,蓉胜超微,广东蓉胜超微线材股份有限公司,,szsme
10,002142,宁波银行,宁波银行股份有限公司,,szsme
10,002143,印纪传媒,印纪娱乐传媒股份有限公司,,szsme
10,002144,宏达高科,宏达高科控股股份有限公司,,szsme
10,002145,中核钛白,中核华原钛白股份有限公司,,szsme
10,002146,荣盛发展,荣盛房地产发展股份有限公司,,szsme
10,002147,新光圆成,新光圆成股份有限公司,,szsme
10,002148,北纬通信,北京北纬通信科技股份有限公司,,szsme
10,002149,西部材料,西部金属材料股份有限公司,,szsme
10,002150,通润装备,江苏通润装备科技股份有限公司,,szsme
10,002151,北斗星通,北京北斗星通导航技术股份有限公司,,szsme
10,002152,广电运通,广州广电运通金融电子股份有限公司,,szsme
10,002153,石基信息,北京中长石基信息技术股份有限公司,,szsme
10,002154,报喜鸟,浙江报喜鸟服饰股份有限公司,,szsme
10,002155,湖南黄金,湖南黄金股份有限公司,,szsme
10,002156,通富微电,南通富士通微电子股份有限公司,,szsme
10,002157,正邦科技,江西正邦科技股份有限公司,,szsme
10,002158,汉钟精机,上海汉钟精机股份有限公司,,szsme
10,002159,三特索道,武汉三特索道集团股份有限公司,,szsme
10,002160,常铝股份,江苏常铝铝业股份有限公司,,szsme
10,002161,远望谷,深圳市远望谷信息技术股份有限公司,,szsme
10,002162,悦心健康,上海悦心健康集团股份有限公司,,szsme
10,002163,中航三鑫,中航三鑫股份有限公司,,szsme
10,002164,宁波东力,宁波东力股份有限公司,,szsme
10,002165,红宝丽,红宝丽集团股份有限公司,,szsme
10,002166,莱茵生物,桂林莱茵生物科技股份有限公司,,szsme
10,002167,东方锆业,广东东方锆业科技股份有限公司,,szsme
10,002168,深圳惠程,深圳市惠程电气股份有限公司,,szsme
